date,userName,score,content,helpfulCount
2023-04-28 08:19:46,김준희,1,간편등록을 하면 한번 로그인 됐다가 다시 하려고하면 계속 등록번호가 틀렸다고하고 그래서 재등록하면 또 한두번 로그인되다가 다시 또 간편등록번호가 틀리다고 안되고 몇 번을 재등록해야 되는건지,0
2023-04-29 08:23:00,SANG HYUN LEE,1,Id 비밀번호 찾기 버튼을 눌러도 인증서선택에서 blank로 깜깜 무소식이네요. pc버전 홈페이지에서도 다음 클릭을 눌러도 반응이 없고 동영상 강의도 404 에러. 제대로 만드세요.,1
2023-05-08 03:12:52,정민성,1,왜 자꾸 접속이 튕기는지,0
2023-05-08 04:04:01,이용민,1,마이자산에서 홈에 가며누무한루프 돌면서 조회가 안되요 수시로 이러니 미쳐버리갰네요 빨리 고쳐주세요,0
2023-05-08 23:50:43,방이동라모스,1,어플수준진짜극혐..5년간잘쓰다가 덕분에 타증권사로 갈아탑니다.,0
2023-05-18 11:21:27,MJ,1,kb빼고 거의 모든 증권사 써 봤는데 개중에 키움이 uiux 제일 최악이에요. 신영이 gui는 구릴지언정 키움보다 훨 나아요. 메뉴트리를 uiux전문가 아니고 걍 키움 직원이 짰어요? 진짜 미친듯이 중구난방이네요. 이걸 외주 맡겼다면 돈을 갖다 버린 거고요. 좀 제대로 된 업체에 의뢰해서 다시 개편해야 할듯요 쓰레기네요,0
2023-05-17 00:59:13,jongmin ahn,1,업데이트 그만좀 해라. 지겹네 진짜,0
2023-05-17 16:19:55,서호윤,1,어플이 계속 자동으로 종료됩니다. 업데이트도 다 했습니다. 혹시 지금 점검을 하는 건지 아니면 오류인지 궁금합니다,0
2023-05-17 19:45:54,김선민,1,내가 사장이였으면 앱 개발자들 사지를 잘라 죽였을거같음,1
2023-05-18 00:48:45,Jong Suk Choi,1,아니 비번찾기가 겁나 불편해서 로그인을 못하고 있음. 키움으로 갈아타려고 깔았더니 최악이네 ㄷㄷ,0
2023-05-18 07:31:06,폭주군단,1,모바일로 매매 못 하게 강제로 설정하는 방법이 있을까요..?,0
2023-05-18 08:14:58,머니스웩,1,"구버전이 훨씬 좋은것 같아요, 신버전 추세선 모두삭제 누르면 글씨가 한동안 안없어져여",0
2023-05-18 23:16:07,chan kong,1,기존버전이 훨씬 더 나은 것 같네요. 신버전은 차트 보는게 너무 불편하네요. 계속 관망할 수가 없게 어지럽습니다.,0
2023-05-16 00:41:35,ohooen tee,1,전에 쓰던 프로그램보다 많이 불편해요,1
2023-05-19 00:48:54,이즈비,1,진짜 이 어플 버리고 새로 개발하세요 영웅문 어플 보고 키움 증권사 이용하는건데 증권사 옮길지 진진하게 고민 중 입니다,0
2023-05-19 06:03:04,jt,1,어플 클릭하면 접속이 안되고 바로 꺼집니다.,0
2023-05-20 03:18:57,SY Dong,1,주민번호 제대로 넣었는데 왜 자꾸 확인하래... 이 회사 어플은 제대로 된게 없네,0
2023-05-20 04:26:23,슬픈아재,1,개불편해요 간편하고 사용하기 편하게 만들어야지 원하는곳으로 이동하는게 기존까보다 어려워졌어요,0
2023-05-20 10:09:01,황수복,1,최악입니다 업데이트 안되고 어플은 열리지도않고 어쩌라는건지. 데이터지워도 안되고 미치겠네,0
2023-05-21 04:17:10,정신화,1,1.걸럭시s9을 사용하는 도중에 어플이 지맘대로 종료가 되는데... 하루에도 몇번씩... 내폰이 문젠가요. 어풀이 문젠가요 이전 영웅문s도 꺼지는 현상이 발생하더니 신버전으로 바뀐다음 한동안 괜찮더니 5~6개월 지나니까 마찬가지너~~ 2.검색식 작성시 피봇선도 사용하게 해 주세요,1
2023-05-16 23:28:42,이승현,1,어디 이런 쓰레기 어플을 만들어놓고 강제로 옮기라고 합니까. 전에 어플이 쓰기 편하고 보기 좋아서 키움으로 거래하는데... 구어플 종료하는순간 키움계좌 삭제하고 다른데로 갈아탑니다,1
2023-05-15 22:24:41,yd lee,1,렉 아침에 버벅임 엄청 심함,0
2023-05-09 03:18:40,이호준,1,이거 왜 굳이 잘쓰는거 갈아타라는건지 모르겠네 잘 만들던지 번거롭기만하고,0
2023-05-11 06:26:58,김바벨,1,주식 어플중 제일 안좋은듯,0
2023-05-09 20:05:17,O,1,추세선이랑 수평선 민감도좀 낮춰주세요 터치만해도 움직여버리니까 실수로 건들면 다시 설정해야돼서 진짜 짜증나네요,0
2023-05-09 22:30:35,이후기,1,폴드 분할화면으로 영웅문 사용시 화면이 깨지고 버튼이 안먹히는 버그가 있음. 화면 회전하는 기능에 문제가 있는것같음. 폴드에서의 최적화가 필요해 보입니다.,0
2023-05-10 08:14:01,최상호,1,신버전 되고 불편하다고 글들도 많이 남기신 유저분들도 많던데 ... 개발자분이야 편하다고 하시지만 사실 이거 사용자가 편해야 되는거 아닌가요 저도 불편해서 다른 증권으로 갈아탈려고요,0
2023-05-10 23:52:43,red blue,1,이거 불편해서 쓰것냐 구버젼이 훨씬쉽고편한데 왜 바꿔서 컨편한증권사로 옴긴다,0
2023-05-11 03:28:33,이종진,1,정말 불편허네요,1
2023-05-11 03:43:24,문은영,1,전에꺼 이제 없어진다고 깔라고해서 깔았는데 비밀번호를 까먹었어요.. 비밀번호찾기에서 휴대폰인증까지하고 간편인증으로 넘어가는데 아무것도 안뜨네요.. 공동인증눌러도 아무것도 안떠요 뭘 어떻게 하라는걸까요..? 전에꺼 잘쓰고있었는데 강제로 없애놓고.. 더좋은지는모르겠네요ㅠㅠ,0
2023-05-11 10:14:48,hg jo,1,글씨가 너무 작아보기 힘듬 진짜욕 나옴 확장한도 무한으로하든지 지금보다 200% 더 할수있게 해야,1
2023-05-15 01:27:33,ᄋᄋᄋ,1,갤럭시탭 s8울트라에서 제대로 안돼요 가로보기로 놓고 쓰면 뭘 눌러도 인식이 잘 안됩니다 세로로 놓고 쓰면 작동은 되는데 차트볼때 차트가 지맘대로 자꾸 가로로 누워버려요,0
2023-05-12 04:58:23,JH Kim,1,차트에 평균매입단가 좀 나오게 해주세요. 다른 회사 앱에는 다 있는데.,1
2023-05-12 12:02:50,심재원,1,앱 업데이트를 너무 많이 해서 불편해요. 저장공간만 자꾸 차지 하네요.,0
2023-05-12 15:33:59,Ygri,1,비밀번호 자동 저장 어디갔냐구요 아,0
2023-05-14 10:09:04,Ill Ilil,1,계좌인증도 안되서 정회원 인증자체가 안되는데 도대체 어떻게 쓰라는거임?,0
2023-05-14 12:35:11,lucete1224,1,왜 자꾸 앱 실행하면 자꾸꺼짐? 내파일에 영웅문 관련 프로그램 지워도 잠깐뿐임 계속꺼짐... 앱을 지우고 새로 깔아도 잠깐뿐임 개짜증남,1
2023-05-14 16:03:47,jm y,1,사용하기 너무 복잡합니다 전에 앱을 계속 쓰게 해주세요,1
2023-04-24 09:16:28,Smart Cute,1,다운 너무 많이 되고 너무 블안정 합니다. 그리고 외 정규장 끝나고 나면 내 잔고조회 창에서 자꾸 '조회를완료하였습니다' 라는 메세지가 뜨고 나서 먹통이 되나요. 짜증나서 멏번을 지웠다 다시 깔아도 계속 이지경이네요. 참고쓰는데 진짜 미쳐버리겠네요.,2
2023-04-24 05:31:02,gyum d,1,너무 불편합니다.,2
2023-08-09 07:31:46,Jay. L.,1,업데이트 후에 시간외 단일가 상승률 순위로 확인이 불가합니다. 수정 바랍니다.,0
2023-04-23 03:16:19,남산달개비,1,"새버젼임에도 자료나 통장 등 정작 필요한 기업의 실적이나 정보등 내용은 빠졌고, 필용하지 않는 내용이 많음 -;.-",0
2023-04-09 23:52:26,Jin Kyung Lee,1,선물받기할때마다 팝업이 자꾸나옴 앱에서 정보입력중인데 구글스토어가 나올필요가있나,0
2023-04-10 06:16:15,ᄋᄋᄏᄏ,1,업데이트 너무 잦음,0
2023-04-10 07:36:34,SangKyu Kang,1,설정 구글 광고 광고ID재설정 하면 간편인증등록한 인증서 없음 또는 핀번호 틀림으로 초기화되는 현상 제보 한거 언제 수정되나요?,1
2023-04-10 14:26:03,jully Kim,1,당신의 계좌가 동결 될 수 있어요. 저는 지금 출금을 못해요. 그냥 다른 회사걸루 하세요.,1
2023-04-10 17:08:40,혜민임,1,구버전 차트 똑같이 볼수있게 해주세요 색이 진해지고 선도 굵어지고 확대시 세로비율도 깨져서 불편합니다,1
2023-04-11 01:48:47,깔짝,1,.... 가독성도 떨어지고 예전에 비해 눈아파요 그리고 글씨체 동글해진 것도 읽기 불편 지금 매수한 주식 이후로 안쓸 것 같아요,1
2023-04-11 02:16:33,changseop Yeom,1,"파생상품 모의거래 한국거래소에서 이수하고 이수키 인증하는 거 홈피에선 막히고 hts에선 찾을 수 없고, 이거 찾느라 1시간 걸렸는데 정작 모바일 선물거래용 앱에서만 등록됩니다 공지사항에 제대로 올리세요",0
2023-04-11 22:21:10,이종수,1,아니 왜 맞는 주민번호 계속 확인하라고 뜨는건가요?,1
2023-04-12 01:23:03,MAKE MOON,1,와 구버전에 비해 뭐하나 쉽게 작동이 안되네요. 심지어 그냥 내 계좌 보는 것도 뭐가 이렇게 지저분한지... 제발 그냥 구버전 쓰게 해주세요. 사용종료 하지 마시고.. 신규고객들만 새버전 쓰자고요.,1
2023-04-12 04:29:39,K2 Kim,1,저번 버젼보다 강력하다고 하는데 별반 차이 없어요,1
2023-04-12 14:02:37,이지나,1,양도소득세 대행 문자와서 신청했는데 오늘보니 취소가 되있네요? 일단 취소한적이 없고 다시 신청하려니 안된다하고 뭐가 이럽니까,0
2023-04-12 20:27:30,musk sk,1,내 계좌에 본인인데도 거부하는 앱은 처음이다. 대단하다. 인증앱은 얼굴만 잠시 보이고 사라진다. 이런 보안은 처음이다. 본인도 접근불능으로 만드는 보안. 인증앱 얼굴도 볼 수도 없는 보안. 북한 해커도 본인도 접근 불가 어플.,1
2023-04-13 00:27:59,nix hy,1,구버전이 훨씬 쓰기 낫습니다. 진심 별루에요,1
2023-04-13 00:29:16,심행옥,1,너무 불편합니다. 편하게 잘 사용하던 앱을 왜 바꿔서 이리 불편하게 하시는지요...,1
2023-04-13 02:15:26,Yj,1,앱이 백그라운드 실행시 자주 종료됩니다. 예전에는 이런문제 없었는데 넘 불편해요 문의했더니 절전모드전환 막아라. 백그라운드 사용시 최적화 꺼라. 새로 깔아봐라 안드로이드 시스템 웹뷰 지워봐라 다 해봤지만 똑같은 상황. 예전 앱은 아무 문제 없었는데 진짜 구려짐,9
2023-04-08 17:10:13,Jungsub Lee,1,갤럭시탭 사용하는데 업데이트 이후에 앱 실행은 되는데 차트 보기 등 상세내역 실행이 안됩니다. 빨리 조치 좀 취해주세요. 답답해서 증권사 바꿀려고 합니다.,2
2023-04-08 02:28:10,lee민기,1,불편한걸왜강요합니까?,0
2023-04-07 22:29:31,lee An,1,그냥 구버전 냅둬요 그게 훨씬 편해요. 왜 쓸데없는 짓을 합니까?,0
2023-04-05 23:59:37,두시두시,1,신버전 매우 불편함 몇달을 써도 익숙해지지 않음,0
2023-04-05 00:39:03,hospital car,1,업데이트 하는건 좋은데 하고 싶은 사람만 하게 해라 좀,0
2023-04-05 02:00:13,무생이,1,"업데이트가 안되요,",0
2023-04-05 04:47:47,김대일,1,더럽게 사용하기 어렵네 사용자 의견 무시하고 무조건 신버전 쓰라고 앵무새 처럼 말하고 있네 사용하기 편하고 간편한 구 버전 그대로 좀 내버려 두라고,0
2023-04-05 06:52:37,light park,1,오히려 더 복잡함 ㅠ,0
2023-04-05 12:39:02,h k,1,너무 별로여서 결국 증권사 바꿉니다. 신버전 출시 기점으로 점유율 계속 떨어질겁니다.,0
2023-04-05 23:49:14,ZERO,1,다운로드가 안되요!,0
2023-04-06 01:08:06,A A,1,구버전이 훨씬 눈에 잘들어오고 신버전을 왜 힘들게 써야하는지 이해가 안됨.... 눈에 안익어서 그런게 아니고 구버전이 간단하게 잘되어있어서 쓰는사람이 많았던건데ㅠㅠㅠㅠ 사람들의 불만이 이해가감;; 신버전은 인터페이스자체가 들어가서 보기 귀찮은 느낌이고 가독성이 엄청 떨어짐,3
2023-04-07 11:34:30,류-RYU,1,주문탭이 구버전에 비해 불편합니다 단순 어색함을 넘어 어렵고 개선좀 해줘오ㅡ 구버전이 쓰기편한데 왜 없앤다고 난리냐,1
2023-04-06 01:39:03,강효정,1,강제종료 되는거좀 잡아주세요 하루에 몇번을 재접속 해야하는지 모르겟어요,0
2023-04-06 04:33:00,유영대,1,별점한개도 아깝습니다. 왜 시장가 선택되서 거래되게 만들어 놨는지 이해를 못하겠고 확인메세지나 뜨게 해서 거래되게끔 하던지 고쳐야될거 같습니다.,0
2023-04-06 12:53:53,황정혜,1,전에 사용했던앱이 훨씬 좋았답니다 지금 너무 번거로워요,0
2023-04-06 12:59:06,부리부리,1,업데이트이후 갤럭시탭s8울트라에서 제대로 작동을 안합니다. 실행은 되는데 종목에 차트탭을 눌러도 반응이없고 앱이 전반적으로 불안정해요. 삭제하고 제설치해봐도 똑같아요. 잘 되다가 이번 업뎃이후부터 이래요. 아니 갤럭시탭에서 실행시켜보시고 확인좀 해줘요 작동이 제대로 안된다고요,20
2023-04-06 14:43:14,kamada0 lee,1,이따위를 앱이라고 만드나요. 앱 관련자들 무조건 자르세요. 분명히 이것들 눈 먼 돈 파티하고 공돈 챙겼을거임. 망조다,0
2023-04-07 08:12:05,이진,1,왜 앱이 안켜질까욪? 이상없이 사용했는데 어느순간부터 아예 켜지질않네요.,0
2023-04-13 03:26:33,최진엽,1,다루기힘듬,1
2023-04-13 06:02:46,dit Hea,1,간만에 들어왔는데 잔액금액 확인하고 이체하는거 개판이네..너무 짜증나서 그냥 여기 돈 묶여두고 삭제한다,1
2023-04-14 00:29:18,이수현,1,복잡하게 해놨네,2
2023-04-20 04:13:16,김민석,1,잘 되다가 요즘들어 자꾸 꺼집니다. 뭐가 문제일까요? 울트라22 입니다,0
2023-04-18 01:04:08,김영자,1,".ㅣㅡ니,ㄷ근ㄱ.ㅡㅡㅡ",0
2023-04-18 07:00:40,심심,1,구버전보다 나은게먼지 모르겠습니다,3
2023-04-19 06:46:35,AMAZING GRACE,1,자동일지 차트가 왜 안열릴까요 그리고 가끔 매매하다가 팅김 현상... 아...,1
2023-04-20 02:19:36,view,1,가끔씩 관심종목중 일부가 없어지네요ㅡ껏다켜기를 몇번 반복해야 전부 나타나네요ㅡ구버전때는 이런적 한번도 없었는데..,1
2023-04-20 03:29:30,떡락,1,암호 저장기능 왜 뺀거임? 매번 들어갈 때 마다 불편함. 구버전도 되고 hts도 되는걸 신버전은 왜 뺌? 무슨 논리? 수익률 계산법은 수학 9등급이 로직 만드는건가요? 수익나서 계좌가 커지고 있는데도 손실로 계산하고 랭킹 보여주면 기분 좋것나.,1
2023-04-20 04:03:49,박밍키,1,구버전이 너무 그리워요,2
2023-04-20 10:26:07,황민,1,의견을 제시하면 수렴 혹은 반영해야지 무신놈에 답변이 안녕하세요 키움증권 운영자입니다 모바일 사용에 감사드립니다 ...?,2
2023-04-17 22:11:48,Flying Caramel,1,준회원 가입하려는데 동의박스 체크가 안되요!!!!!! 버튼 반응도 느리고 짜증나네요,1
2023-04-20 23:48:13,유루스,1,그냥 다 다시 만드세요,2
2023-04-21 03:27:41,happiness,1,계좌 조회가 안됨. 종료하고 해도 안됨. 왜 바꾼건가요? 최악,0
2023-04-21 06:08:40,황윤근,1,앱이 자꾸 종료되고 닫히네요. 몇번이나 지우고 새로 설치해도 마찬가지인데 뭐때문에 이런지 모르겠네요. ㅠ,1
2023-04-21 07:27:12,이오월이,1,완전 최악 왜이렇게 복잡하게 만들어서 좀 심플하게 만들지 나참,0
2023-04-22 00:36:41,정재언,1,개인주식투자 안 받겠다는 건가?,1
2023-04-22 01:38:55,요로레이요,1,왜자꾸 바꿔요 그냥 처음하던거 계속하지 다운받기 귀찮게,0
2023-04-18 01:00:37,팬데또패,1,구버전이 100배 더 좋음. 도대체 이거 왜 강제로 쓰라는거임? 신버전 그지같아서 고객들 많이 빠져나갈듯,4
2023-04-17 12:53:04,김거니,1,구버전 앱 계속 사용할 수 있게 놔두라! 사용 못하게 막으면 키움계좌 안쓴다!,2
2023-04-14 00:59:53,정재원,1,귀찮게 맨날 머 바꾸래 개빡치노,2
2023-04-15 03:35:27,위드아너,1,"구버전이 훨 편리하고 좋은데, 주식같은건 자산이관계된건데, 왜 굳이 신버전이 익숙하지도 않고, 불편한데 구버전을없애려합니까,, 신버전쓰면 욕나옵니다..",1
2023-04-14 01:28:41,최지수,1,"이건 뭐ㅋㅋ 비밀번호를 찾으려 하면 간편등록을 해야하고 간편등록을 하려면 아이디 및 비밀번호가 필요하고 대체 왜 개인한테 책임을 넘기려고 공인인증서, 간편인증등이 따로 필요한지 모르겠어요~",1
2023-04-14 07:38:43,진혜은,1,자꾸 렉이 걸려요ㅜㅜ,1
2023-04-14 07:57:47,김대관,1,쓰래기,1
2023-04-14 10:45:03,Gainup630,1,업데이트 좀 작작해라 할수록 나빠지는 업뎃 인증도 맨날 다시하라하고 짜증나서 다른데로 옮겨야되나 고민중,1
2023-04-14 14:49:23,Juny jun,1,사용하기 어려움~획기적인게 없음,1
2023-04-14 16:25:56,姜曉靜,1,"뭔 놈의 앱이 로딩만 하면 종료 되나요. 한 번 앱 들어가려면 상당한 인내심이 필요한듯....댜른 증권사 mts는 멀쩡히 잘 돌아가는데 키움만 열었다하면 열댓번 접속해야지 로딩, 그나마 중간에 또 종료....으이그~",1
2023-04-15 04:23:58,박은미,1,지수 옵션을 왜 폰으로는 할수 없을까요. 신한투자는 되는데. 좀 개발하시죠!,0
2023-04-17 05:17:08,Jin DoK,1,공동 인증서 관리좀 하세요 핸드폰에 분명 공동인증서 있는데 키움 앱에서는 인식 못하는게 말이 됩니까?,0
2023-04-15 15:57:41,유미라,1,새로운 버전의 어플 설치 이후 pin번호나 패턴이 맞음에도 로그인이 되지 않아 매일 새롭게 간편인증 등록을 하고 있습니다. 제발 해결해주세요. 매우 불편하고 스트레스 받습니다.,1
2023-04-16 05:24:05,한통통,1,정말 어려워요,1
2023-04-16 11:10:40,최길식,1,저는 해외에서 사용하는데 너무 용랴이 크고 열리는데 시간이 많이 걸립니다...저는 계속 구버전을 추천합니다...,0
2023-04-16 11:51:32,GH J,1,수시로 튕겨나가요 다시 제 시작 해야만 해요 쓸모가 없어요,0
2023-04-16 15:46:04,안숭,1,신버전 나온다고 구버전을 굳이 종료해야하나요? 저 포함 구버전이 편한 사람들도 분명 많이 있습니다,2
2023-04-17 01:15:41,달려라하니,1,전 탭10.1 사용중입니다.업뎃 이후에 어플내에 클릭도 잘안되고 화면도 지멋대로 멈추고 뒤로가기했다가 다시 누르고. . 누르고. . 스트레스 받네요. 어플이 이상하다는게 탭 종류에서 오류가나오는것 같은데 이렇게 문의들어오면 증상을 보내달라고하지말고 직접 갤럭시탭 기종에 사용해보면 금방 알텐데 무지 답답하네요 회사에 업무용 태플릿 없나요...???진짜 계좌 다 해지하고 삭제충동 일어나요 제발 태블릿 기종에 직접 어플깔고 실험좀해보세요,0
2023-05-21 16:42:08,김용훈,1,부정적인 리뷰만 가득한데 왜 이앱을 밀어붙이는지 모르겠음.기존앱 사용종료되면 돈빼서 다른증권사로 옮길지도 모르겠단 생각이 강력하게 든다.,0
2023-05-22 01:10:06,김용광,1,1분봉 차트상 금액 수치가 안맞네요 예를들어 전전날 분봉상 2750원이 최고가였는데 이전 분봉차트보면 해당일에 2850원까지 올랐던거로 오류가 뜨네요 확인후 버그수정 바랍니다.,0
2023-05-22 01:12:23,나기상,1,너무 불편해져서 다른증권 앱을 써야할것 같네요 ㅠㅠ. per pbr 도 못찾겠고요,0
2023-05-22 02:08:01,KTK,1,실행하면 화면이 하얗게만 되는데 문제 해결해주세요,0
2023-07-13 00:17:54,정진자,1,앱팅김이 심해요,0
2023-07-13 01:44:07,나혼잣말,1,키움주문에서 호가창에서 가격정해서 누르고 입력완료버튼 눌러도 가격 현재가그대로 안바끼는 오류때매 몇번이나 강제손절당했는지 모릅니다 이거 빨리고치라고 하...리뉴얼 대체왜한거야 잘만쓰고 있었는데 적응하려해도 안되서 미치겠네,2
2023-07-13 02:32:48,박사아들,1,아..구버전에서 기능만 업데이트 시키면 안되? UI개구린데..하...돌갰네..,0
2023-07-13 04:26:54,뮤아크엔젤 요정,1,윈도우 10에서는 프로그램이 안 깔리나요? 87개파일과 2801에서 멈추어서요 1)기기오작동 일가요? 2)윈도우 10 미 적용인가요? 3) 두번 세번 해 보아도 같은 자리에서 멈추는데요? 설명좀 부탁 드림니다. 아 . 영웅문 홈피에서 pc 버전 영웅문4 깔려는데 이런 과정이 생겼습니다. 1) 윈도우 10에선 올래 잘 깔리는 것이겠죠? 전 2) 기기오류 인지 안깔려서요?,16
2023-07-13 06:31:52,Jun Hyoeng Park,1,구버전보다 챠트 줄임 늘림도 느리고 전체적으로 속도도 느리고 구버전 돌아 갈려고 하는데 먼가 막혀서 가지도 못하고 짜증에 깊은 빡침 해외주식 안하는 사람은 구버전 그냥쓰게 해주세요 제발 짜증난다,0
2023-07-13 11:17:29,ᄒᄒ,1,최근 펀드 가입하고부터 010으로 시작하는 투자 스팸문자가 하루에 3통 이상 오네요;;; 개인정보 관리를 어떻게 하는지 의문... 차단해도 또오고 또오고...,1
2023-07-15 17:23:13,JH H,1,최악. 어떤 머저리들이 만들었나요? 구버전 끝나면 증권사 옮길게요 안녕히계시길.,1
2023-07-17 03:38:50,Sea Up,1,불편함,0
2023-07-19 03:45:44,J -,1,전 버전보다 꺼지는 문제만 좋아지고 터치 반응 없는 문제가 있고 메뉴도 괜히 위치 바꾸고 글씨도 줄여서 불편함. 관심종목에서 터치하면 반응 없는 경우 많음. 이거 펜으로 정밀하게 터치해야 되나요? 왜 이따위로 만든건지 이해불가. 좀 익숙해질만하면 메뉴 위치 바꿔서 헥갈리게 만드는 것이 일인가 봅니다. 도저히 안되겠어서 오늘 구버전 다시 켰습니다.,141
2023-07-19 07:40:02,마스터,1,구버전이 더 깔끔하고 좋네요. 신버전 너무 어렵고 이해가안됩니다.,1
2023-07-20 04:42:54,dongwook kang,1,"국내주식 종목차트에 봉이 표시가 안됩니다. 지수차트,해외 종목차트는 잘 나오네요...",0
2023-07-20 12:10:37,Li Ju,1,구버전이 더좋아요 이거 남기는데버벅거리고 너무복잡하고 직관적이지않고 관심종목도 구버전은 4개씩 크게볼수있었는데 이건 챠트가 옆으로만 길게 3개밖에안나와요 퍼센트도 안나오고요 예전처럼만들어줘요 신버전 느려서못쓰겠어요 매수누르면 몇초딜레이되고 구버전이 훨씬빨라요 구버전 종료시키지말아주세요,9
2023-07-21 04:20:41,차경주,1,자꾸 다른어플등을 사용하다가 돌아오면 초기화면부터 재접속을합니다,0
2023-07-23 02:44:53,김희섭,1,33-11 is not in place 867ew162342³is a well 98,0
2023-07-24 07:29:24,web wizard,1,"업데이트 되어서 '프로그램 강제종료' 되는거 고쳐진줄 알았는데..수개월 동안 이거 하나 못고치면서 시스템오픈 하는게 말이 되나요?어떻게 장애발생 한것을 수개월째 방치하는지 정말 대단하다는 생각 드네요. 수십번 연락 드렸고,개발자 붙어서 봐서 고친것이 강제종료현상 동일발생... 제발 에러로그 떨어지는거 확인해서 고치세요. 개인들이 일일이 연락해줘야 고친다는 수동적인 생각 버리시구요. 인간적으로 똑같은 멘트 복사붙여놓기 하지 마세요. 개인사용자들 그런 답변 보면 무성의 한거 같아서 정말 화가 많이 납니다..",65
2023-07-12 10:53:44,임효근,1,간ㅍᆢㄴ인즘하려눈대문자가아니와오ㅡ긴ㄷ얘서죽갛어오,0
2023-07-12 06:12:57,김하송,1,앱만든사람 지능이 의심가는 수준,0
2023-07-09 22:30:23,박명은,1,ㆍ렙ㆍㅃ77ㄲㄴ1ㆍㄱ,0
2023-07-02 22:56:32,문무우대,1,이앱을 사용해서 거래할껏 같으면 차라리 증권사들 옮겨야 할듯,0
2023-06-30 00:04:36,jang myungjun,1,업데이트 할때마다 문제생기는 어플 하지만 계속 업데이트를 강요,0
2023-06-30 01:01:38,Lina,1,보기 넘 어려움,0
2023-06-30 04:40:31,Sona Hatsune,1,진짜 이렇게 못만들기도 쉽지 않겠다. 증권사 옮기는 방법 찾아야겠다.,0
2023-06-30 08:07:24,세상살이,1,접속오류가 계속 뜹니다.. 갤럭시 사용중이구요,0
2023-07-02 13:23:16,이봉주,1,그냥 구버전도 계속 유지해주시죠.. 신버젼 굳이 나올이유가 있나요,0
2023-07-02 13:24:50,최용근,1,불편하기가 극에달함,0
2023-07-03 00:09:20,박종진,1,기존 버젼보다 모든게 다 불편함 차트도 보기 불편하고 라인조절 및 5 20 60 120선 다른 숫자로 바꾸는것도 안됨,0
2023-07-09 08:15:02,모모,1,頁595645 大號,0
2023-07-03 05:43:26,뚜뚜,1,사용하기 너무 불편해요. Ui를 이상하게 바꿔서. 도대체 잔고 거래내역 확인을 어케 하라는 건지,0
2023-07-05 01:24:32,정주연,1,국내소수점실현손 확인하는법좀 알려주세요!,0
2023-07-05 01:53:24,SEEYOU,1,잘사용하다가 종종 매도매수 할때비번화면이 계속 꺼져버려 매수나 매도 서비스에 진입을 할수가없습니다 괜찮다 문제생겼다 종종 그러는데 결정적일때 정말 큰문제가 될것같은데 어떻해야하나요 앱다시깔아봐도 폰 껐다끄기반복해도 백신계속 돌리며 체크해봐도 오늘도 매도 비번창 이 바로 닫혀버려 매도실패했습니다 심각하네요 어떻게해야하나요,0
2023-07-05 08:14:21,bejjangwe (N.Wilde),1,"드디어 계좌폐쇄 합니다, 앱 개발부서 칭찬 합니다",2
2023-07-06 00:07:17,요맨,1,불편해여 직관적으로 보기도어렵고 nh투자증권어플쓰다가 넘어갓는데 다시 돌아감,0
2023-07-07 09:09:43,이동원,1,휴대폰 바꾼 이후 다시 로그인하려 그러는데 인증서 선택란에 인증서가 뜨지 않아 로그인이 안됩니다. 다른 은행 앱들은 다 인증서로 로그인했는데.. 뭐 어떻게 해야 할지 모르겠네요,0
2023-07-24 11:56:29,이혜진,1,지문인증하는데 갑자기 인증하려면 인증할수도없게 화면이 넘어가버리고 화면정지가되고 아무것도 터치안되는건 무슨이유일까요,0
2023-07-25 12:53:15,박대진,1,앱연결이 3~4 안되요.,0
2023-07-25 15:21:42,이상윤,1,앱이 왜이리 자주꺼져요? 해외주식 보려고 밤에 접속하면 1분안에 무조건 강제종료가되네요 그냥 튕겨버려요. 왜이러는거에요?,0
2023-08-07 23:20:06,Jee -,1,아오 항공사인줄 ㅡㅡ 전화좀 받아라,1
2023-08-04 12:50:12,람보페라리,1,아니 뭔 자꾸 업데이트만 하면 메뉴가 하나씩 안되냐? 시간외등락률순위 왜 하나도 안나옴? 장난하는것도 아니고 업뎃 하고 부터 나오지를 않네,2
2023-08-06 09:16:02,이찐찐,1,이향ㆍ숙 제ㄴ일,0
2023-08-06 20:21:12,히히,1,인증하다가 지쳐서 지웁니다... 똑같은걸 몇번째 하고있나 모르겠네...,0
2023-08-07 03:43:21,곰도리,1,뭐만하면 계속 끊기고 힘드네요 사용하기가,1
2023-08-07 10:05:37,법효 (엄지트레이더),1,여전히 폴드4튕김은 개선이 안되는군요,1
2023-08-07 16:51:55,금낭화,1,"분할된 종목의 매입가격이 0원으로 설정되어 종목별손익,총손익 계산이 불가능하여 실망스러움. 빠른시간안에 보완되길.",0
2023-08-08 02:02:37,형범박,1,앱 접속시마다 로그인 됩니다. 로그인하고 폰 잠깐 닫고 10초 뒤 열어도 로그인 됩니다.,0
2023-08-03 19:09:21,두현성,1,앱 실행 시 뜨는 팝업광고창 매우 거슬리네요. 설정에서 바꿀수도 없고.. 매일 아침마다 x표 눌러야하는 겁니까?,1
2023-08-08 09:41:13,자연,1,툭하면 튕겨서 꺼지고 C8 매매하다 튕기는데 이걸 쓰라고 만들었냐!!!!!!,0
2023-08-08 23:02:40,치드,1,너무 자주 튕겨요 구버전이 훨씬 반응 빠르고 좋은거 같습니다.,1
